1 Iztočnica,Pojavna oblika,Spletna stran,
Kolpa,Kolpa,https://okupacijskemeje.si/exh04-en-ch01.html,
Kolpa,Kolpa,https://okupacijskemeje.si/exh04-en-ch02.html,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpa,,
Kolpa,Kolpo,https://okupacijskemeje.si/exh04-ch04.html,
Kolpa,Kolpe,https://okupacijskemeje.si/exh04-ch04.html,
Kolpa,Kolpi,https://okupacijskemeje.si/exh04-ch04.html,
Kolpa,Kolpo,https://okupacijskemeje.si/exh04-ch05.html,
Kolpa,Kolpe,https://okupacijskemeje.si/exh04-ch05.html,
Kolpa,Kolpa,https://okupacijskemeje.si/exh04-ch05.html,
Kolpa,Kolpe,https://okupacijskemeje.si/exh04-ch07.html,
Kolpa,Kolpa,https://okupacijskemeje.si/exh04-ch08.html,
Kolpa,Kolpi,https://okupacijskemeje.si/exh04-ch08.html,
Kolpa,Kupi,https://okupacijskemeje.si/exh04-ch03.html,
Kolpa,Kupi,https://okupacijskemeje.si/exh04-ch03.html,
Kolpa,Kupi,,
Kolpa,Kupi,,
Koper,Koper,https://okupacijskemeje.si/exh01-ch12.html,
Koroška,Koroška domovinska zveza,https://okupacijskemeje.si/exh03-ch05.html,
Kostanjevica na Krki,Kostanjevice,https://okupacijskemeje.si/exh04-ch03.html,
Kostanjevica na Krki,Kostanjevica,,
Kostanjevica na Krki,Kostanjevice,https://okupacijskemeje.si/exh01-ch07.html,
Kostanjevica na Krki,Kostanjevici,https://okupacijskemeje.si/exh01-ch07.html,
Kostrivnica,Kostrivnica,https://okupacijskemeje.si/exh02-ch02.html,
Kostrivnica,Kostrivnici,https://okupacijskemeje.si/exh02-ch04.html,
Kostrivnica,Kostrivnica,https://okupacijskemeje.si/en-exh02-ch04.html,
Kostrivnica,Kostrivnice,https://okupacijskemeje.si/exh02-ch03.html,
Kovačev Rovt,Kovačevemu Rovtu,https://okupacijskemeje.si/exh03-ch02.html,
Kovačev Rovt,Kovačevega Rovta,https://okupacijskemeje.si/exh03-ch02.html,
Kovček,Kovček,https://okupacijskemeje.si/exh03-ch08.html,
Kovček,Kovček,https://okupacijskemeje.si/en-exh03-ch08.html,
Kraljevina Italija,Kraljevino Italijo,https://okupacijskemeje.si/exh01-ch08.html,
Kraljevina Italija,Kraljevino Italijo,https://okupacijskemeje.si/exh04-ch05.html,
Kraljevina Italija,Kraljevine Italije,https://okupacijskemeje.si/exh04-ch05.html,
Kraljevina Italija,Italijo,https://okupacijskemeje.si/exh04-ch05.html,
Kraljevina Italija,Italijani,https://okupacijskemeje.si/exh04-ch06.html,
Kraljevina Italija,Italije,https://okupacijskemeje.si/exh04-ch07.html,
Kraljevina Italija,Italijani,https://okupacijskemeje.si/exh04-ch07.html,
Kraljevina Italija,Italijo,https://okupacijskemeje.si/exh04-ch07.html,
Kraljevina Italija,Italijani,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Italija,italijanski,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Italija,italijanskimi,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Italija,Italije,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Italija,Italijane,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Italija,Kraljevina Italija,https://okupacijskemeje.si/exh04-ch08.html,
Kraljevina Jugoslavija,Kraljevino Jugoslavijo,https://okupacijskemeje.si/exh01-ch08.html,
Kraljevina Jugoslavija,Kraljevino Jugoslavijo,https://okupacijskemeje.si/exh01-ch08.html,
Kraljevina Jugoslavija,Kraljevine Jugoslavije,https://okupacijskemeje.si/exh01-ch10.html,
Kraljevina Jugoslavija,Kraljevina Jugoslavija,https://okupacijskemeje.si/exh03-ch04.html,
Kramarovci,Kramarovci,https://okupacijskemeje.si/exh01-ch10.html,
Kranj,Kranj,https://okupacijskemeje.si/exh01-ch12.html,
Kranj,Kranjski,https://okupacijskemeje.si/exh03-ch05.html,
Kranjska,kranjsko,https://okupacijskemeje.si/exh01-ch03.html,
Kranjska,Kranjske,https://okupacijskemeje.si/exh01-ch12.html,
Krasinec,Krasinca,https://okupacijskemeje.si/exh04-ch05.html,
Krasinec,Krasincu,https://okupacijskemeje.si/exh04-ch07.html,
Kremelj,Kremlja,https://okupacijskemeje.si/exh01-ch07.html,
Kremelj,Kremlju,https://okupacijskemeje.si/exh01-ch07.html,
Krim,Krim,https://okupacijskemeje.si/exh05-ch09.html,
Križevska vas,Križevski vasi,https://okupacijskemeje.si/exh04-ch04.html,
Krka,Krko,https://okupacijskemeje.si/exh01-ch07.html,
Krka,Krki,https://okupacijskemeje.si/exh01-ch07.html,
Krka,Krko,https://okupacijskemeje.si/exh01-ch07.html,
Krka,Krke,https://okupacijskemeje.si/exh01-ch07.html,
Krka,Krke,https://okupacijskemeje.si/exh04-ch03.html,
Krka ,Krka,,
Krško,Krškega,https://okupacijskemeje.si/exh05-ch08.html,
Krško,Krško,https://okupacijskemeje.si/en-exh05-ch08.html,
Krško,Krško,https://okupacijskemeje.si/exh01-ch12.html,
Kučnica,Kučnica,https://okupacijskemeje.si/exh01-ch10.html,
Lavrica,Lavrica,https://okupacijskemeje.si/exh05-ch08.html,
Lavrica,Lavrica,https://okupacijskemeje.si/en-exh05-ch08.html,
Laze,Laase,https://okupacijskemeje.si/exh03-ch08.html,
Ledava,Ledava,https://okupacijskemeje.si/exh01-ch10.html,
Ledava,Ledavi,https://okupacijskemeje.si/exh01-ch10.html,
Ledine,Ledinah,https://okupacijskemeje.si/exh03-ch07.html,
Ledine,Ledine,https://okupacijskemeje.si/en-exh03-ch07.html,
Ledinsko Razpotje,Ledinskem Razpotju,https://okupacijskemeje.si/exh03-ch02.html,
Lesec,Lesec,https://okupacijskemeje.si/exh01-ch11.html,
Leskovica,Leskovica,https://okupacijskemeje.si/exh03-ch06.html,
Ljubljana,Ljubljana,PRIMER,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh01-ch01.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh01-ch01.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh01-ch02.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh01-ch02.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh05-ch09.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana,"Ljubljane
",https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana,"Ljubljane
",https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana,ljubljansko,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana,Podgore,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana,Ljubljanske,https://okupacijskemeje.si/exh03-ch07.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh03-ch07.html,
Ljubljana,Ljubljansko,https://okupacijskemeje.si/exh03-ch07.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/en-exh05-ch08.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/en-exh05-ch09.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/en-exh05-ch11.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/en-exh05-ch12.html,
Ljubljana,Ljubljanskih,https://okupacijskemeje.si/exh01-ch07.html,
Ljubljana,ljubljanskem,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,ljubljanski,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Lubiana,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch11.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh01-ch11.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh01-ch11.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh01-ch12.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh02-ch02.html,
Ljubljana,Ljubljanski,https://okupacijskemeje.si/exh02-ch02.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh04-ch02.html,
Ljubljana,Province of Ljubljana,https://okupacijskemeje.si/en-exh03-ch07.html,
Ljubljana,Province of Ljubljana,https://okupacijskemeje.si/en-exh03-ch07.html,
Ljubljana,Province of Ljubljana,https://okupacijskemeje.si/en-exh03-ch08.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh04-en-ch02.html,
Ljubljana,Ljubljane,https://okupacijskemeje.si/exh04-ch05.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh04-ch05.html,
Ljubljana,Ljubljani,https://okupacijskemeje.si/exh04-ch08.html,
Ljubljana,Ljubljana,https://okupacijskemeje.si/exh04-ch08.html,
Ljubljana,Ljubljano,https://okupacijskemeje.si/exh03-ch04.html,
Ljubljana ,Ljubljanskem,https://okupacijskemeje.si/exh02-ch02.html,
Ljubljana - Barje,Barje,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Brinje,Ljubljana Brinje,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Brinje,Ljubljana Brinje,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Castle Hill,Castle Hill,https://okupacijskemeje.si/en-exh05-ch08.html,
Ljubljana - Celovška cesta,Celovški cesti,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Celovška cesta,"Celovške ceste
",https://okupacijskemeje.si/exh05-ch09.html,
Ljubljana - Celovška cesta,Celovška cesta,https://okupacijskemeje.si/en-exh05-ch09.html,
Ljubljana - Celovška cesta,Celovška cesta,https://okupacijskemeje.si/en-exh05-ch12.html,
"Ljubljana - Celovška cesta
",Celovška cesta,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana - Cesta Andreja Bitenca,Ceste Andreja Bitenca,https://okupacijskemeje.si/exh05-ch09.html,
Ljubljana - Cesta Andreja Bitenca,Andreja Bitenčeva,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana - Cesta Andreja Bitenca,Cesta Andreja Bitenca,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana - Cesta Andreja Bitenca,Cesta Andreja Bitenca,https://okupacijskemeje.si/en-exh05-ch09.html,
Ljubljana - Cesta Andreja Bitenca,"Cesta Andreja Bitenca
",https://okupacijskemeje.si/en-exh05-ch12.html,
Ljubljana - Cesta Ljubljanske brigade,Ceste Ljubljanske brigade,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Cesta Ljubljanske brigade,Cesta Ljubljanske brigade,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Črnuče,Črnučah,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana - Črnuče,Črnuče,https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana - Črnuče,Črnučami,https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana - Črnuče,Črnuče,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana - Črnuče,Črnuče,https://okupacijskemeje.si/en-exh05-ch08.html,
Ljubljana - Črnuče,Črnuče,https://okupacijskemeje.si/en-exh05-ch11.html,
Ljubljana - Črnuče,Črnuče,https://okupacijskemeje.si/en-exh05-ch12.html,
Ljubljana - Golovec,Golovec,https://okupacijskemeje.si/exh05-ch09.html,
Ljubljana - Grajski hrib,Grajski hrib,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana - Gruber Channel,Gruber Channel,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Gruberjev kanal,Gruberjev kanal,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Ježica,Ježica,https://okupacijskemeje.si/exh05-ch08.html,
Ljubljana - Ježica,Ježico,https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana - Ježica,Ježica,https://okupacijskemeje.si/en-exh05-ch08.html,
Ljubljana - Ježica,Ježica,https://okupacijskemeje.si/en-exh05-ch11.html,
Ljubljana - Ježica,Ježici,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Ježica,Ježico,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Kodeljevo,Kodeljevem,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Kodeljevo,Kodeljevo,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Kozarje,Kozarje,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Litostrojska cesta,Litostrojske ceste,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Litostrojska cesta,Litostrojska cesta,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Mala Trata Hill above Šentvid,Mala Trata,https://okupacijskemeje.si/en-exh05-ch09.html,
Ljubljana - Mala Trata nad Šentvidom,Male Trate,https://okupacijskemeje.si/exh05-ch09.html,
Ljubljana - Nove Jarše,Novih Jarš,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Nove Jarše,Nove Jarše,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Obvozna cesta,Obvozna cesta,https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana - Obvozna cesta,"""Nemška"" cesta",https://okupacijskemeje.si/exh05-ch11.html,
Ljubljana - Obvozna cesta,"Obvozna cesta (""Detour"" Road)",https://okupacijskemeje.si/en-exh05-ch11.html,
Ljubljana - Obvozna cesta,"""German"" Road",https://okupacijskemeje.si/en-exh05-ch11.html,
Ljubljana - Opekarska cesta,Opekarski cesti,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Opekarska cesta,Opekarska cesta,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Podgora,Podgora,https://okupacijskemeje.si/exh05-ch12.html,
Ljubljana - Podgora,Podgora,https://okupacijskemeje.si/en-exh05-ch12.html,
Ljubljana - Poljanska cesta,Poljansk09oe ceste,https://okupacijskemeje.si/exh05-ch10.html,
Ljubljana - Poljanska cesta,Poljanska cesta,https://okupacijskemeje.si/en-exh05-ch10.html,
Ljubljana - Polje,Polje,https://okupacijskemeje.si/exh01-ch09.html,
Ljubljana - Rožnik,Rožnik,https://okupacijskemeje.si/exh05-ch08.html,
